obstime,tempr,ap,ws,wd,rh
05/11/2016 11:00:00,-9.41,988.92,7.43,83.02,62.77
05/11/2016 12:00:00,-9.24,989.1,6.62,76.7,61.41
05/11/2016 13:00:00,-9.22,989.26,6.94,69.88,60.13
05/11/2016 14:00:00,-9.31,989.09,11.6,77.25,60.03
05/11/2016 15:00:00,-9.38,988.92,12.21,81.25,64.38
05/11/2016 16:00:00,-8.91,988.95,10.22,82.38,65.68
05/11/2016 17:00:00,-8.65,988.88,9.46,79.7,65.35
05/11/2016 18:00:00,-8.13,988.59,10.09,74.4,64.59
05/11/2016 19:00:00,-8.47,988.3,9.93,76.85,62.2
05/11/2016 20:00:00,-8.82,987.96,12.13,79,61.73
05/11/2016 21:00:00,-8.97,987.59,13.28,81.57,62.06
05/11/2016 22:00:00,-8.76,987.16,11.26,81.73,61.27
05/11/2016 23:00:00,-8.24,986.8,9.71,74.61,59.63
05/12/2016 00:00:00,-7.92,986.29,8.22,65.88,61.88
05/12/2016 01:00:00,-8.16,985.72,9.26,71.02,61.83
05/12/2016 02:00:00,-8.14,985.21,9.31,71.7,60.54
05/12/2016 03:00:00,-8.11,984.43,11.42,73.45,61.01
05/12/2016 04:00:00,-8.09,983.94,8.89,64.78,61.77
05/12/2016 05:00:00,-8.36,983.53,5.89,68.92,65.17
05/12/2016 06:00:00,-8.33,983.01,7.61,55.37,64.72
05/12/2016 07:00:00,-8.73,982.58,6.07,46.72,67.59
05/12/2016 08:00:00,-8.88,982.23,5.03,61.48,68.8
05/12/2016 09:00:00,-9.12,981.52,4.1,119.3,65.26
05/12/2016 10:00:00,-9.4,981.01,3.46,93.38,68.11
05/12/2016 11:00:00,-9.27,980.49,3.47,94.18,70.67
05/12/2016 12:00:00,-9.03,979.78,5.63,61.73,62.16
05/12/2016 13:00:00,-9.09,979.04,10.27,53.77,61.83
05/12/2016 14:00:00,-9.24,978.51,11.57,64.62,57.37
05/12/2016 15:00:00,-9.43,977.94,11.63,69.23,57.2
05/12/2016 16:00:00,-9.84,977.4,15.14,75.63,53.61
05/12/2016 17:00:00,-10.09,976.74,14.36,73.93,52.42
05/12/2016 18:00:00,-10.28,976.39,12.91,69.38,52.01
05/12/2016 19:00:00,-10.79,975.93,14.93,76.6,50.2
05/12/2016 20:00:00,-11.73,975.37,18.21,80.08,47.9
05/12/2016 21:00:00,-12.29,974.9,18.55,77.62,44.6
05/12/2016 22:00:00,-12.56,974.4,16.72,78.13,44.61
05/12/2016 23:00:00,-13.01,973.84,18.45,77.69,43.21
05/13/2016 00:00:00,-13.48,973.4,19.6,78.53,43.15
05/13/2016 01:00:00,-13.52,973.06,17.67,77.32,43.95
05/13/2016 02:00:00,-13.81,972.97,18.36,77.25,42.91
05/13/2016 03:00:00,-14.2,972.88,17.62,76.85,42.79
05/13/2016 04:00:00,-14.6,972.94,19.15,76.65,42.53
05/13/2016 05:00:00,-15.07,973.09,22.19,79.57,44.77
05/13/2016 06:00:00,-15.6,973.48,20.64,79.4,45.48
05/13/2016 07:00:00,-16.16,973.78,23.37,76.08,44.43
05/13/2016 08:00:00,-15.78,974,17.8,77.42,45
05/13/2016 09:00:00,-16.46,974.12,20.85,78.15,45.04
05/13/2016 10:00:00,-16.26,974.81,17.51,78.92,44.94
05/13/2016 11:00:00,-16.42,975.22,18.79,78.65,43.91
05/13/2016 12:00:00,-16.52,975.69,17.08,79.52,43.36
05/13/2016 13:00:00,-16.75,976.2,17.09,81.28,43.67
05/13/2016 14:00:00,-17.09,976.58,15.62,86.83,45.94
05/13/2016 15:00:00,-17.4,977.05,15.05,87.33,46.22
05/13/2016 16:00:00,-17.66,977.59,15.52,81.6,45.46
05/13/2016 17:00:00,-18.94,978.2,15.54,86.07,48.9
05/13/2016 18:00:00,-18.17,978.56,16.08,85.82,46.96
05/13/2016 19:00:00,-17.56,978.99,15.79,91.8,43.9
05/13/2016 20:00:00,-17.82,979.53,12.27,107.62,48.71
05/13/2016 21:00:00,-17.79,980.09,11.62,115.82,49.64
05/13/2016 22:00:00,-16.97,980.55,10.01,113.2,49.61
05/13/2016 23:00:00,-15.89,981.03,6.17,90.12,52.01
05/14/2016 00:00:00,-15.69,981.41,6.26,86.65,53.88
05/14/2016 01:00:00,-15.63,981.84,6.32,82.17,54.81
05/14/2016 02:00:00,-15.52,982.07,4.11,86.93,57.63
05/14/2016 03:00:00,-15.46,982.52,4.93,71.52,56.3
05/14/2016 04:00:00,-15.24,982.63,6.82,71.23,54.49
05/14/2016 05:00:00,-15.27,983.04,4.86,70.7,54.86
05/14/2016 06:00:00,-15.42,983.38,2.78,95.93,57.95
05/14/2016 07:00:00,-15.37,983.74,2.9,117.45,56
05/14/2016 08:00:00,-15.39,984.04,3.86,97.65,55.48
05/14/2016 09:00:00,-15.38,984.09,7.44,81.95,52.98
05/14/2016 10:00:00,-15.15,984.33,5.98,70.53,52.58
05/14/2016 11:00:00,-15.28,984.57,9.15,77.6,50.42
05/14/2016 12:00:00,-15.29,984.72,8.8,77.03,49.28
05/14/2016 13:00:00,-15.28,984.8,8.12,75.05,49.59
05/14/2016 14:00:00,-15.23,984.84,9.66,63.27,47.09
05/14/2016 15:00:00,-15.53,984.87,8.96,76.58,48.74
05/14/2016 16:00:00,-15.69,984.67,8.02,83.25,49.07
05/14/2016 17:00:00,-15.54,984.65,6.53,79.5,48.31
05/14/2016 18:00:00,-15.7,984.46,5.43,88.95,50.4
05/14/2016 19:00:00,-15.44,984.34,3.62,81.68,49.3
05/14/2016 20:00:00,-15.44,984.4,4.1,80.47,50.76
05/14/2016 21:00:00,-15.52,984.21,10.16,79.47,49.07
05/14/2016 22:00:00,-15.59,984.04,11.1,81.43,49.53
05/14/2016 23:00:00,-15.58,983.86,9.84,80.54,52.25
05/15/2016 00:00:00,-16.11,983.66,11.14,83.38,57.84
05/15/2016 01:00:00,-16.15,983.49,9.58,84.73,54.34
05/15/2016 02:00:00,-16.36,983.15,10.71,88.7,52.49
05/15/2016 03:00:00,-15.96,982.72,11.46,82.6,52.04
05/15/2016 04:00:00,-15.78,982.28,12.56,80.1,52.24
05/15/2016 05:00:00,-15.64,982.02,12.34,79.23,51.23
05/15/2016 06:00:00,-15.67,981.74,11.55,78.95,50.93
05/15/2016 07:00:00,-15.07,981.62,8.19,71.07,52.77
05/15/2016 08:00:00,-15.1,981.46,8.7,74.62,56.22
05/15/2016 09:00:00,-15.21,981.16,10.34,77.13,54.3
05/15/2016 10:00:00,-15.32,980.96,9.11,77.53,54.68
05/15/2016 11:00:00,-15.82,980.73,8.95,84.58,54.65
05/15/2016 12:00:00,-15.8,980.47,10,91,52.46
05/15/2016 13:00:00,-15.37,980.18,8.64,84.65,54.86
05/15/2016 14:00:00,-14.87,979.77,10.05,81.57,53.45
05/15/2016 15:00:00,-14.26,979.16,14.24,79.32,58.12
05/15/2016 16:00:00,-14,978.86,13.32,78.5,54.5
05/15/2016 17:00:00,-13.76,978.65,13.65,78.32,54.11
05/15/2016 18:00:00,-13.46,978.41,11.72,76.7,55.25
05/15/2016 19:00:00,-13.02,978.34,11.32,70.5,60.85
05/15/2016 20:00:00,-12.78,978.02,12.24,66.68,65.23
05/15/2016 21:00:00,-12.66,977.87,13.43,72.9,59.66
05/15/2016 22:00:00,-12.71,977.6,15.63,72.35,55.3
05/15/2016 23:00:00,-12.59,977.43,15.27,66.76,57.46
05/16/2016 00:00:00,-12.91,977.65,11.1,68.78,61.31
05/16/2016 01:00:00,-12.48,977.4,13.84,69.58,56.55
05/16/2016 02:00:00,-12.08,977.3,13.96,66.22,58.52
05/16/2016 03:00:00,-11.74,977.14,15.81,57.58,66.42
05/16/2016 04:00:00,-11.8,977.1,16.75,54.42,66.5
05/16/2016 05:00:00,-11.05,976.76,19.91,55.73,61.49
05/16/2016 06:00:00,-10.91,977.15,19.13,55.75,64.9
05/16/2016 07:00:00,-10.87,977.56,18.77,54.17,67.72
05/16/2016 08:00:00,-10.88,977.93,16.91,55.1,66.06
05/16/2016 09:00:00,-11.1,978.45,15.04,52.02,61.26
05/16/2016 10:00:00,-11.39,978.96,15.86,46.93,67.24
05/16/2016 11:00:00,-11.89,979.52,12.12,56.65,81.87
05/16/2016 12:00:00,-11.96,980.06,12.17,52.05,81.47
05/16/2016 13:00:00,-11.77,980.5,13,58.5,77.37
05/16/2016 14:00:00,-12.13,980.88,11.58,72.42,64.15
05/16/2016 15:00:00,-11.91,981.17,12.32,71.75,61.51
05/16/2016 16:00:00,-11.76,981.32,15.02,56.95,63.29
05/16/2016 17:00:00,-12.05,981.72,15.76,62.1,66.3
05/16/2016 18:00:00,-12.12,982.09,15.59,62.42,62.66
05/16/2016 19:00:00,-12.69,982.34,18.36,73.22,63.65
05/16/2016 20:00:00,-12.62,982.56,18.89,69.47,61.45
05/16/2016 21:00:00,-12.88,982.69,19.33,72.92,60.14
05/16/2016 22:00:00,-12.31,982.94,16.95,64.58,57.09
05/16/2016 23:00:00,-12.24,982.75,18.4,67.24,56.16
05/17/2016 00:00:00,-11.83,982.61,19.02,56.32,57.52
05/17/2016 01:00:00,-11.81,982.8,20.76,62.63,55.94
05/17/2016 02:00:00,-11.98,983.24,16.87,56.17,60.52
05/17/2016 03:00:00,-11.66,983.49,14.82,60.67,55.95
05/17/2016 04:00:00,-11.92,983.95,13.06,68.17,57.15
05/17/2016 05:00:00,-11.85,984.31,14.96,61.98,58.66
05/17/2016 06:00:00,-11.96,984.51,17.55,62.12,62.66
05/17/2016 07:00:00,-12.02,984.85,17.31,61.63,67.72
05/17/2016 08:00:00,-11.87,985.25,18.29,60.13,63.01
05/17/2016 09:00:00,-11.72,985.35,19.72,58.62,62.09
05/17/2016 10:00:00,-11.79,985.61,21.04,60.65,68.46
05/17/2016 11:00:00,-12.24,985.8,21.33,66.6,76.1
05/17/2016 12:00:00,-12.46,986.08,20.56,71.15,77.26
05/17/2016 13:00:00,-11.98,986.25,20.35,62.57,66.7
05/17/2016 14:00:00,-11.97,986.48,21.1,59.25,64.58
05/17/2016 15:00:00,-12.36,986.91,18.11,57.43,71.05
05/17/2016 16:00:00,-12.17,987.38,14.85,54.82,68.56
05/17/2016 17:00:00,-12.41,987.72,16.23,55.13,78.47
05/17/2016 18:00:00,-12.24,987.99,16.84,57.83,68.67
05/17/2016 19:00:00,-12.5,988.51,15.21,55.57,75.85
05/17/2016 20:00:00,-12.71,988.78,8.74,50.25,72.62
05/17/2016 21:00:00,-12.63,988.6,14.95,56.17,67.74
05/17/2016 22:00:00,-12.26,988.6,17,60.45,67.67
05/17/2016 23:00:00,-12.22,988.57,13.83,61.85,65.74
05/18/2016 00:00:00,-12.54,988.57,11.62,55.07,74.06
05/18/2016 01:00:00,-12.95,988.59,8.63,52.98,81.49
05/18/2016 02:00:00,-13.04,988.81,7.51,50.82,81.98
05/18/2016 03:00:00,-13.88,988.99,6.03,34.15,81.01
05/18/2016 04:00:00,-14.73,989.32,4.27,20.45,80.66
05/18/2016 05:00:00,-15.18,989.5,3.67,43.02,79.8
05/18/2016 06:00:00,-15.28,989.71,2.67,67.1,79.41
05/18/2016 07:00:00,-15.4,989.92,3.76,58.17,79.05
05/18/2016 08:00:00,-15.51,990.08,2.94,27.93,79.29
05/18/2016 09:00:00,-15.65,990.15,2.23,186.83,79.85
05/18/2016 12:00:00,-16.47,990.02,3.55,239.62,79.02
05/18/2016 14:00:00,-17.15,989.83,7.26,210.95,78.96
05/18/2016 15:00:00,-17.25,989.52,7.67,206.13,78.64
05/18/2016 16:00:00,-17.21,989.15,8.7,201.05,78.59
05/18/2016 17:00:00,-17.12,989.21,8.85,210.08,78.63
05/18/2016 18:00:00,-17.01,989.27,7.23,197.47,78.72
05/18/2016 19:00:00,-17.1,989.13,8.11,190.65,78.62
05/18/2016 20:00:00,-17.12,989,7.54,184.73,78.41
05/18/2016 21:00:00,-17.09,988.85,7.26,184.45,78.19
05/18/2016 22:00:00,-17.32,988.71,7.81,183.58,78.3
05/18/2016 23:00:00,-17.3,988.71,5.69,167.71,77.77
05/19/2016 00:00:00,-17.09,988.5,2.79,195.2,77.31
05/19/2016 01:00:00,-17.07,988.37,4.38,206.92,77.4
05/19/2016 02:00:00,-16.05,988.3,3.43,197.83,73.72
05/19/2016 03:00:00,-14.53,988.22,3.06,158.03,66.5
05/19/2016 04:00:00,-14.4,988.37,3.92,91.38,67.21
05/19/2016 05:00:00,-15.37,988.36,1.97,186.87,72.75
05/19/2016 06:00:00,-13.55,988.56,3.09,154.97,63.51
05/19/2016 07:00:00,-12.85,988.77,3.82,102.87,60.66
05/19/2016 08:00:00,-12.8,989.15,3.52,93.98,61.88
05/19/2016 09:00:00,-12.71,989.42,4.35,88.98,61.42
05/19/2016 10:00:00,-12.55,989.71,4.5,81.83,59.65
05/19/2016 11:00:00,-13.52,989.78,7.1,81.65,58.15
05/19/2016 12:00:00,-14.85,989.82,8.32,86.48,60.32
05/19/2016 13:00:00,-14.27,989.84,7.66,74.88,57.48
05/19/2016 14:00:00,-14.47,989.73,8.44,77.47,57.88
05/19/2016 15:00:00,-14.7,989.96,7.43,77.03,58.52
05/19/2016 16:00:00,-14.55,989.87,8.28,78.6,57.94
05/19/2016 17:00:00,-14.58,989.72,10.47,76.63,58.09
05/19/2016 18:00:00,-14.88,989.45,10.93,76.73,59.68
05/19/2016 19:00:00,-14.64,989.12,12.61,72.98,59.64
05/19/2016 20:00:00,-14.52,989,12.57,79.7,57.59
05/19/2016 21:00:00,-14.76,988.61,14.01,80.88,56.07
05/19/2016 22:00:00,-14.86,988.04,10.4,77.47,55.71
05/19/2016 23:00:00,-15.22,987.22,12.32,83.02,55.56
05/20/2016 00:00:00,-15.2,986.54,11.23,81.78,54.95
05/20/2016 01:00:00,-15.25,986.19,6.88,67.78,53.77
05/20/2016 02:00:00,-14.96,985.1,7.51,75.55,50.31
05/20/2016 03:00:00,-15.08,984.3,8.26,78.75,49.26
05/20/2016 04:00:00,-15.34,983.6,6.5,75.73,48.76
05/20/2016 05:00:00,-15.6,982.92,5.05,65.8,49.02
05/20/2016 06:00:00,-15.71,982.17,5.25,71.9,49.36
05/20/2016 07:00:00,-15.66,981.17,8.27,73.5,49.19
05/20/2016 08:00:00,-15.75,980.15,13.44,71.1,51.81
05/20/2016 09:00:00,-15.65,979.02,14.74,77.7,51.98
05/20/2016 10:00:00,-15.8,978.38,15.11,78.57,51.65
05/20/2016 11:00:00,-15.59,977.87,10.56,65.77,47.79
05/20/2016 12:00:00,-15.89,977.41,10.33,78.12,46.87
05/20/2016 13:00:00,-16.35,976.73,15.56,77.83,49.53
05/20/2016 14:00:00,-16.39,976.47,9.13,60.87,48.92
05/20/2016 15:00:00,-16.71,976.06,8.73,76.85,47.96
05/20/2016 16:00:00,-16.9,975.97,6.49,75.02,48.05
05/20/2016 17:00:00,-17.25,975.77,7.77,78.63,47.53
05/20/2016 18:00:00,-17.48,975.85,8.03,85.53,47.03
05/20/2016 19:00:00,-17.71,975.74,8.29,97.73,47.7
05/20/2016 20:00:00,-17.53,976,7.64,82.62,46.89
05/20/2016 21:00:00,-17.47,976.18,7.04,77.38,46.49
05/20/2016 22:00:00,-17.29,976.44,7.39,82.73,46.63
05/20/2016 23:00:00,-17.41,977.13,5.37,61.03,47.09
05/21/2016 00:00:00,-17.32,977.91,5.81,72.2,49.25
05/21/2016 01:00:00,-17.29,978.64,7.06,72.87,47.71
05/21/2016 02:00:00,-17.52,979.41,6.09,70.97,47.04
05/21/2016 03:00:00,-17.55,980.08,10.57,79.92,46.08
05/21/2016 04:00:00,-17.54,980.75,11.44,79.68,46.4
05/21/2016 05:00:00,-17.45,981.39,10.64,75,45.36
05/21/2016 06:00:00,-17.86,981.74,10.97,84.8,45.31
05/21/2016 07:00:00,-17.67,982.18,11.76,89.03,46.31
05/21/2016 08:00:00,-17.33,982.5,8.84,85.2,46.43
05/21/2016 09:00:00,-17.15,982.96,8.07,86.85,46.3
05/21/2016 10:00:00,-17.26,983.1,5.84,76.75,48.17
05/21/2016 11:00:00,-17.36,983.49,5.46,84.03,48.86
05/21/2016 12:00:00,-17.57,983.76,5.66,92.65,50.62
05/21/2016 13:00:00,-17.2,984.06,3.17,74.43,49.66
05/21/2016 14:00:00,-17.46,984.22,6.63,89.33,53.23
05/21/2016 15:00:00,-17.33,984.27,8.56,94.18,51.93
05/21/2016 16:00:00,-17.12,984.12,6.58,94.85,52.59
05/21/2016 17:00:00,-16.41,983.74,7.71,90.67,52.61
05/21/2016 18:00:00,-16.92,983.38,7.37,99.65,54.32
05/21/2016 19:00:00,-16.85,982.9,2.57,111.83,53.79
05/21/2016 20:00:00,-18.57,982.64,3,199.13,57.24
05/21/2016 21:00:00,-18.55,982.17,3.98,190.33,57.27
05/21/2016 22:00:00,-18.4,981.61,2.12,205.87,57.88
05/21/2016 23:00:00,-18.82,980.89,0.91,218.22,57.88
05/22/2016 00:00:00,-18.83,980.26,1.17,170.85,58.75
05/22/2016 01:00:00,-18.71,979.66,2.27,163.1,58.92
05/22/2016 02:00:00,-17.46,978.65,5.5,79.7,55.73
05/22/2016 03:00:00,-17.45,977.9,4.27,81.12,55.7
05/22/2016 04:00:00,-17.08,976.65,8.57,86.1,53.48
05/22/2016 05:00:00,-16.89,975.28,14.81,77.15,55.09
05/22/2016 06:00:00,-16.58,974.4,11.33,91.42,50.58
05/22/2016 07:00:00,-16.61,973.04,10.33,96.7,48.03
05/22/2016 08:00:00,-16.66,972.1,7.27,97.2,45.42
05/22/2016 09:00:00,-16.82,970.96,8.13,97.4,44.75
05/22/2016 10:00:00,-17.16,970.02,7.58,93.7,44.84
05/22/2016 11:00:00,-17.54,968.72,6.46,96.48,44.78
05/22/2016 12:00:00,-17.63,967.77,9.59,82.22,45.31
05/22/2016 13:00:00,-18.04,966.89,4.78,72.9,47.08
05/22/2016 14:00:00,-18.55,966.18,5.59,70.17,48.97
05/22/2016 15:00:00,-18.82,965.73,5.99,55.75,50.35
05/22/2016 16:00:00,-17.96,965.43,9.87,63.6,50.48
05/22/2016 17:00:00,-17.74,965.44,11.66,57.77,52.22
05/22/2016 18:00:00,-16.24,965.33,18.12,49.83,49.82
05/22/2016 19:00:00,-16.27,965.48,16.74,54.32,49.3
05/22/2016 20:00:00,-16.51,965.34,14.06,60.85,48.22
05/22/2016 21:00:00,-16.8,965.02,12.76,61.6,49.85
05/22/2016 22:00:00,-16.72,964.95,11.24,73.57,46.68
05/22/2016 23:00:00,-16.57,964.91,10.26,68.18,47.76
05/23/2016 00:00:00,-16.82,965,10.49,68.73,48.76
05/23/2016 01:00:00,-16.77,965.12,11.33,71.7,48.32
05/23/2016 02:00:00,-16.64,965.51,11.23,64.72,51.13
05/23/2016 03:00:00,-16.93,966.16,10.25,53.33,55.41
05/23/2016 04:00:00,-16.73,966.71,10.41,63.12,55.37
05/23/2016 05:00:00,-16.73,967.26,10.8,58.78,56.27
05/23/2016 06:00:00,-16.64,967.69,12.07,63.95,57.08
05/23/2016 07:00:00,-16.7,968.51,10.83,57.55,59.26
05/23/2016 08:00:00,-16.7,969.23,11.24,52.08,60.18
05/23/2016 09:00:00,-17.17,970.15,10.13,60.23,62.99
05/23/2016 10:00:00,-16.61,970.65,12.02,63.4,61.73
05/23/2016 11:00:00,-16.74,971.41,10.91,57.5,63.3
05/23/2016 12:00:00,-16.98,972.19,11.36,64.35,64.71
05/23/2016 13:00:00,-16.73,972.8,9.06,63.18,64.13
05/23/2016 14:00:00,-16.41,973.49,9.55,75.17,62.59
05/23/2016 15:00:00,-15.41,974.44,11.48,60.8,59.74
05/23/2016 16:00:00,-15.31,975.55,13.39,56.4,59.26
05/23/2016 17:00:00,-15.24,976.57,14.65,54.83,57.62
05/23/2016 18:00:00,-14.72,977.33,14.53,45,57.52
05/23/2016 19:00:00,-14.88,977.88,7.2,54.7,61.97
05/23/2016 20:00:00,-14.12,978.32,9.58,54.05,71.27
05/23/2016 21:00:00,-13.96,978.34,5.92,61.92,79.04
05/23/2016 22:00:00,-13.62,978.59,4.48,84.4,79.34
05/23/2016 23:00:00,-12.45,978.45,9.62,69.38,74.24
05/24/2016 00:00:00,-12.68,978.14,6.08,82.97,73.49
05/24/2016 01:00:00,-13.19,978,1.99,179.08,73.38
05/24/2016 02:00:00,-13.72,978.09,5.24,200.38,73.04
05/24/2016 03:00:00,-13.28,978.09,5.73,197.32,71.14
05/24/2016 04:00:00,-13.43,978.22,4.54,211.97,70.84
05/24/2016 05:00:00,-13.69,978.42,3.66,215.37,72.19
05/24/2016 06:00:00,-13.55,978.52,6.41,193.95,69.95
05/24/2016 07:00:00,-12.94,978.45,4.21,119.78,63.82
05/24/2016 08:00:00,-12.09,978.59,6.68,66.47,58.6
05/24/2016 09:00:00,-11.58,978.65,14.03,51,57.87
05/24/2016 10:00:00,-11.31,978.92,14.05,53.02,57.8
05/24/2016 11:00:00,-10.66,979.27,15.23,51.9,55.65
05/24/2016 12:00:00,-10.41,979.74,13.34,50.95,56.98
05/24/2016 13:00:00,-10.62,980.06,13.56,50.68,57.91
05/24/2016 14:00:00,-10.52,980.23,14.76,44.32,54.41
05/24/2016 15:00:00,-9.69,980.56,13.79,56.25,53.15
05/24/2016 16:00:00,-9.49,980.95,15.5,54.13,51.08
05/24/2016 17:00:00,-10.15,981.35,18.32,68.75,48.41
05/24/2016 18:00:00,-10.69,981.85,19.48,69.2,55.05
05/24/2016 19:00:00,-11.51,982.29,21.51,74.88,60.17
05/24/2016 20:00:00,-12.18,982.63,21.89,79.42,58.29
05/24/2016 21:00:00,-12.9,982.86,22.8,78.3,56.78
05/24/2016 22:00:00,-13.15,982.89,21.93,77.87,53.91
05/24/2016 23:00:00,-13.39,982.65,23.39,74.02,51.48
05/25/2016 00:00:00,-13.82,982.43,20.17,80.42,49.62
05/25/2016 01:00:00,-14.13,982.41,13.47,93.33,49.7
05/25/2016 02:00:00,-14.23,982.27,9.98,92.23,48.77
05/25/2016 03:00:00,-13.9,981.8,10.94,87.85,47.88
05/25/2016 04:00:00,-13.93,981.19,7.73,97.85,51.24
05/25/2016 05:00:00,-13.36,980.79,5.24,75.65,49.58
05/25/2016 06:00:00,-12.97,980.3,6.28,72.55,50.44
05/25/2016 07:00:00,-12.68,979.95,7.98,81.33,53.33
05/25/2016 08:00:00,-11.61,979.64,7.93,73.83,51.78
05/25/2016 09:00:00,-10.38,979.2,13.22,55.48,50.23
05/25/2016 10:00:00,-10,978.69,16.16,62.37,48.54
05/25/2016 11:00:00,-10.51,977.94,24.49,75,50.81
05/25/2016 12:00:00,-11.1,977.28,25.36,76.1,51.63
05/25/2016 13:00:00,-11.4,976.7,23.76,76.6,51.38
05/25/2016 14:00:00,-11.57,975.89,22.58,76.98,50.81
05/25/2016 15:00:00,-12.35,974.89,25.02,77.2,50.92
05/25/2016 16:00:00,-13.22,973.82,22.58,82.13,52.47
05/25/2016 17:00:00,-13.97,972.68,18.36,88.03,51.69
05/25/2016 18:00:00,-14.74,970.95,17.32,102.2,52.03
05/25/2016 19:00:00,-14.53,969.19,19.63,95.12,51.93
05/25/2016 20:00:00,-13.66,967.1,13.67,89.15,50.09
05/25/2016 21:00:00,-12.89,965.33,8.81,72.02,46.82
05/25/2016 22:00:00,-12.65,963.34,2.89,137.97,45.28
05/25/2016 23:00:00,-12.82,961.01,3.24,156.25,46.02
05/26/2016 00:00:00,-13.28,959.34,4.42,65.65,47.55
05/26/2016 01:00:00,-13.74,957.93,11.11,71.83,48.2
05/26/2016 02:00:00,-14.15,956.97,10.19,65.62,49.47
05/26/2016 06:00:00,-16.81,956.78,15.46,43,66.28
05/26/2016 07:00:00,-17.62,957.57,15.33,40.87,71.14
05/26/2016 08:00:00,-17.61,958.32,17.93,42.3,70.8
05/26/2016 09:00:00,-17.8,959.39,16.91,37.03,73.41
05/26/2016 10:00:00,-17.32,960.18,22.09,41.88,70.51
05/26/2016 11:00:00,-17.44,961.18,21.46,39.6,68.28
05/26/2016 12:00:00,-17.91,962.35,19.64,44.42,68.79
05/26/2016 13:00:00,-18.19,963.36,21.33,43.98,69.44
05/26/2016 14:00:00,-18.27,964.53,21.52,44.75,70.35
05/26/2016 15:00:00,-18.12,965.79,22.98,42.2,69.73
05/26/2016 16:00:00,-18.18,967.23,21.22,46.92,70.31
05/26/2016 17:00:00,-18.3,968.72,18.75,48.95,71.25
05/26/2016 18:00:00,-18.28,970.35,17.03,48.73,70.98
05/26/2016 19:00:00,-18.56,972.21,13.69,59.58,71.57
05/26/2016 20:00:00,-17.69,973.51,11.67,53.82,70.81
05/26/2016 21:00:00,-16.95,974.81,8.64,58.22,68.36
05/26/2016 22:00:00,-15.06,976.09,15.38,48.25,63.58
05/26/2016 23:00:00,-14.4,977.75,16.07,45.42,65.57
05/27/2016 00:00:00,-15.8,979.44,10.81,66.47,62.44
05/27/2016 01:00:00,-16.36,981.05,7.78,70.48,55.48
05/27/2016 02:00:00,-15.98,982.1,10.41,70.9,55.74
05/27/2016 03:00:00,-15.45,983.36,9.42,69.02,58.2
05/27/2016 04:00:00,-15.53,984.45,8.25,76.17,59.57
05/27/2016 05:00:00,-15.73,985.14,4.56,118.6,56.38
05/27/2016 06:00:00,-15.47,985.66,3.27,192.83,54.71
05/27/2016 07:00:00,-15.25,985.89,6.87,183.82,54.47
05/27/2016 08:00:00,-14.35,985.92,9.11,174.77,53.14
05/27/2016 09:00:00,-11.46,985.61,13.25,68.2,51.26
05/27/2016 10:00:00,-9.39,985.79,18.75,48.37,44.71
05/27/2016 11:00:00,-9.79,986.47,14.67,51.72,41.84
05/27/2016 12:00:00,-9.12,986.6,16.88,65.48,42.9
05/27/2016 13:00:00,-8.52,986.82,16.79,49.35,48.71
05/27/2016 14:00:00,-7.94,987.36,16.88,38.65,52.29
05/27/2016 15:00:00,-7.54,987.78,20.73,46.03,50.84
05/27/2016 16:00:00,-8,988.17,13.19,58.95,48.55
05/27/2016 17:00:00,-7.17,988.41,17.9,62.07,41.26
05/27/2016 18:00:00,-7.54,988.76,16.33,63.88,41.37
05/27/2016 19:00:00,-8.26,988.77,18.98,69.25,45.35
05/27/2016 20:00:00,-8.4,988.55,25.35,72.73,48.1
05/27/2016 21:00:00,-8.17,988.27,27.13,72.77,47.05
05/27/2016 22:00:00,-8.41,988.02,29.7,74.17,48.62
05/27/2016 23:00:00,-8.68,988.32,29.25,76.17,51.13
05/28/2016 00:00:00,-8.84,988.24,31.73,79.12,53.2
05/28/2016 01:00:00,-8.58,988.39,31.68,75.57,50.78
05/28/2016 02:00:00,-8.38,989.06,25.88,72.57,45.82
05/28/2016 03:00:00,-8.72,988.1,31.76,79.17,49.19
05/28/2016 04:00:00,-8.88,987.73,29.96,79.53,50.01
05/28/2016 05:00:00,-8.64,987.53,25.31,77.6,46.91
05/28/2016 06:00:00,-8.49,987.12,22.44,79.48,46.2
05/28/2016 07:00:00,-8.96,986.54,21.2,81.17,46.71
05/28/2016 08:00:00,-9.08,985.87,23.45,80.05,47.59
05/28/2016 09:00:00,-9.09,985.44,22.79,81.68,49.56
05/28/2016 10:00:00,-10.23,984.97,21.27,86.6,50.65
05/28/2016 11:00:00,-10.95,984.27,18.95,92.35,49.3
05/28/2016 12:00:00,-12.04,983.35,19.18,98.77,52.12
05/28/2016 13:00:00,-13.73,982.31,25.73,102.3,58.32
05/28/2016 14:00:00,-15.88,981.33,29.06,104.07,67.61
05/28/2016 16:00:00,-17.09,978.86,30.52,102.38,74.81
05/28/2016 17:00:00,-16.44,977.98,25.59,99.43,68.14
05/28/2016 18:00:00,-17.46,977.04,25.94,101.77,66.72
05/28/2016 19:00:00,-17.24,975.92,22.77,93.27,61.54
05/28/2016 20:00:00,-16.75,975.02,20.92,88.25,55.52
05/28/2016 21:00:00,-15.24,974.3,20.34,77.72,49.37
